time,video_title,type,comment,video_id,Sentiment_Score_Trans,Translated_Comment
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,缺電就好笑了,ZYiw9BrO8J8,4,It's funny when you miss the power
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,momo註冊要比較多個資,ZYiw9BrO8J8,3,MOMO registration requires more assets
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,目前只有在momo缺貨而PCHOME有貨的時候才會用到PCHOME ，其實價格都是比較次要的問題，最重要的是PCHOME很不好逛，momo雖然也沒做多好，但是可以依照核心需求篩選出需要的東西真的節省很多時間。,ZYiw9BrO8J8,4,"At present, only when MOMO is out of stock and PCHOME is available, PCHOME is actually a relatively secondary problem. The most important thing.It really saves a lot of time"
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,我以前常在PC家買<br>但現在大都在MOMO買了<br>同樣價格還有送MOMO幣<br>MOMO幣又等同現金也可以放一年<br>PC家不行了,ZYiw9BrO8J8,5,"I used to buy BR at PC's house before, but now most of them buy BR at MOMO. The same price and send MOMO Coin BRMOMO coins."
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,說真的，momo退貨機制很方便。網購難免大小、功能會有落差，收到貨趕緊確認是否適用?不適用的話，用原來包裝再小心包裝退貨，很快就會收回退款。沒買過的新品，拆開包裝時會一併拍照，否則退貨時容易如何包裝。,ZYiw9BrO8J8,3,"Seriously, the MOMO return mechanism is very convenient for online shopping, which will inevitably have a gap between the size.And take pictures, otherwise how can it be packed when it is returned"
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,但Pchome最近花很多錢併購很多金融科技的小公司。<br>錢花錯地方了？？🤔🤔,ZYiw9BrO8J8,3,But PCHOME has recently spent a lot of money to merge a lot of small fintech BR money.
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,物流不是主因吧，重點是pchome的UI真的是有夠醜又難用，用過momo的介面真的完全不會想再去用pchome的,ZYiw9BrO8J8,2,Logistics is not the main reason. The point is that the UI of PCHOME is really ugly and difficult to use the MOMO interface. I really don’t want to use PCHOME.
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,到時候沒電 這些東西也不能送了…,ZYiw9BrO8J8,1,"At that time, these things can not be sent without electricity"
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,都買賣中國製造，千萬不可上當。,ZYiw9BrO8J8,1,Do not be fooled by buying and selling Chinese manufacturing
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,這個電商我買一隻手錶收9萬9仟9佰元，是假的，我打去問客服竟然説買太久了，不能夠回應我。,ZYiw9BrO8J8,1,"I bought a watch for this e -commerce company to collect 99,900 yuan. It ’s fake."
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,Pchome和中華郵政合作就是錯的。貨運人員要4點下班，騷擾客戶一定配合。發錢受氣，誰還想用pchome,ZYiw9BrO8J8,1,PCHOME and China Post cooperation is the wrong freight personnel who wants to harass customers at 4 o'clock.
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,這個不能送！那個要宅配…價錢還別家公司貴！欸！,ZYiw9BrO8J8,1,This cannot be sent to the house to match the price
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,難怪李正皓要當名嘴,ZYiw9BrO8J8,5,No wonder Li Zhenghao wants to be a name
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,原來正皓這麼會賺,ZYiw9BrO8J8,4,It turns out that Zhenghao will make this ear
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,正皓：寶傑別害我...,ZYiw9BrO8J8,1,"Zheng Hao Baojie, don't harm me"
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,"PC Home 非常傲慢。以前我每年都在這裡消費幾十萬，有一次不慎重複下單3M空靜機，收到時即刻退貨一台。住家的管理處秘書幫忙貼一張貼紙提醒收貨的快遞公司。隔幾天PC Home打電話來告知需要扣款300元因為（破壞紙箱）。我警告她無法接受與忍受，她仍然堅持是我違反他們的規定也毫不手軟的扣了錢。當天就刪掉PC Home的App, 轉往其他平台沒有再回去過。",ZYiw9BrO8J8,1,"PC Home is very arrogant. Before, I spent hundreds of thousands here every year. I accidentally re -placed the order 3M empty static machines to receive the management office of a home immediately to help post a sticker to remind the delivery company.Tian PC HOME called to inform you that the deduction of 300 yuan was destroyed because I warned her that she could not accept and endure her. She still insisted that it was my rules that I violated them.The platform hasn't been back again"
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,PChome24h 退貨真的很好用,ZYiw9BrO8J8,5,PChome24h return is really easy to use
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,之前會上PCHOME買東西都是24H馬上要那東西 貴一點沒關係 所以現在MOMO物流已經屌打PCHOME了嗎?,ZYiw9BrO8J8,3,"At the meeting, PCHOME bought things at 24h and it doesn't matter if it is more expensive. So now Momo logistics has been playing PCHOME?"
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,劉寶傑的領帶好帥喔！也是對安培晉三的緬懷 讚！,ZYiw9BrO8J8,5,"Liu Baojie’s tie is so handsome, it is also a memory of Angjin Third"
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,"需要保固的東西Momo 買,其他大概在蝦皮都買的到",ZYiw9BrO8J8,5,What needs to be warranty MOMO to buy others about the shrimp skin.
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,PC就是貴而已...而且沒什麼促銷的物品....MOMO就有些東西特價的時候是全台最便宜的!!比蝦皮還便宜~相反PC就沒有了~~而且現在還有谷歌搜索下去就出現的比價網...都沒出現過PC的~~可憐!,ZYiw9BrO8J8,2,"The PC is expensive and no promotion items. MOMO is some of the cheaper in Taiwan. The cheaper than shrimp skin in Taiwan is cheaper. Instead of PC, there is no pity for PCs."
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,chou peter 笑死，你有沒有用過蝦皮？幾乎什麼商品都在蝦皮上面找的到！也很多台灣大品牌在蝦皮開他們的官方商店！！還有台灣製造的也很多濫貨！有多少東西都已經是大陸代工了！你自己買東西好好看看產地！！,ZYiw9BrO8J8,1,Chou Peter laughed to death. Have you ever used shrimp skin and almost found on the shrimp skin and many big Taiwanese brands have opened their official stores and made many abuses in Taiwan.You buy something yourself and take a look at the place of origin
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,我記得烏克蘭去核武 中國不是說要義務保護烏克蘭嗎? 難道中國又當歷史文件了? 那中日公報跟中美公報也能當歷史文件拉!,ZYiw9BrO8J8,1,I remember that Ukraine went to Nuclear Martial Arts China to say that it would be obliged to protect Ukraine?
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,"美國的各項目標大致都完成,俄老毛子要GG了.",ZYiw9BrO8J8,3,The goals of the United States are roughly completed that Russian Lao Maozi wants GG
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,Pchome商店街 有不少商品名不符實的店家 到底有沒有審查機制,ZYiw9BrO8J8,2,There are many shop names in PCHOME Store Street. Is there a review mechanism?
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,PC home品牌 與 3C雜誌PC home 的關聯印象太深，大家買3C才時才會想到PC home，而對女生而言，他們要的是生活及美妝，要的是種溫馨感小幸福，尤其很多年輕人現在喜歡一種文青質感，PC home的品牌及網站較陽剛生硬，PC也容易聯想到視窗電腦，但感覺就像PC質感不能跟APPLE電腦比，很奇怪城邦集團的文化出版很優秀，為何不用這種文化質感的優勢重新改造PC home，若不再重新定位，以後人家以為跟全國電子及燦坤網站一樣是賣3C的..........,ZYiw9BrO8J8,2,"The relationship between the PC Home brand and the 3C magazine PC Home is too deep. When you buy 3C before you think of PC HomeA brand and website of a Wenqing texture PC Home are easy to think of window computers than masculine PCs, but it feels like the PC texture cannot be compared with Apple Computer.If PC Home no longer re -positions, people think that they sell 3C like the national electronics and Cankun website."
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,天下武功唯快不破⋯一個小島網路訂個東西這麼久才到很不是意思，自由市場會調整競爭淘汰不適用的廠商或電商，很正常啊⋯現在增資升級倉儲系統太慢了而且太燒錢了,ZYiw9BrO8J8,2,"The world's martial arts will not break a small island network for so long to make a long time, it is not the meaning of the free market to adjust the competition to eliminate the unwilling manufacturers or e -commerce companies."
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,個人經驗pc home的東西比較貴這是主因.,ZYiw9BrO8J8,3,Personal experience PC Home is more expensive. This is the main reason.
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,我較常用蝦皮，偶爾使用momo.,ZYiw9BrO8J8,3,I use MOMO occasionally with shrimp skin
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,說一個笑話，這個節目誇的永聯物流用的AGV是中國的，趕快去查封阿，這已經影響了台灣的國家安全了~!不只永聯喔，台灣一堆物流都在用中國的AGV，通通都抓去關吧^^~!,ZYiw9BrO8J8,1,"Talking about a joke, the AGV for Yonglian Logistics, which is boasted, is in China. It has been seized by China. This has affected Taiwan's national security. Not only Yonglian, a bunch of logistics in Taiwan are using China ’s AGVs to capture it."
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,哎呀!!還真的不少耶~~,ZYiw9BrO8J8,2,"Oops, really a lot"
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,Momo會贏單純就是價格問題而已，折扣超級多，物流雖然慢，但因為價格便宜，所以可以接受。<br>PChome單純就是死在價格超硬超貴，物流雖然很快，但價格真的沒辦法。所以，慢慢地大家都選擇momo。,ZYiw9BrO8J8,3,"MOMO will win simply is the price problem, and the discount super multi -logistics is slow, but because the price is cheap, you can accept BRPCHOME simply dying at super hard and expensive logistics."
2022-07-18,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,沒錯，價格就是正解。<br>好幾年前開始，想買正品就都轉到MOMO買了。,ZYiw9BrO8J8,3,"Yes, the price is that it is just a few years ago that I started to buy genuine items a few years ago and turned to MOMO to buy it."
2022-07-16,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,Pc的價格很硬，信用卡又跟花旗合作硬上加硬哪裡賺的到錢,ZYiw9BrO8J8,2,The price of PC is very hard credit card and cooperates with Citi to hardly make money. Where can I make money?
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,個人覺得現在PC Home唯一可以贏Momo的辦法，就是PC Home折扣比Momo多又便宜，物流變慢這一塊買家是可以接受的，等於變回之前的MOMO版本。<br>價錢還是決定一切的，在台灣這一塊物流再慢，大多數還是差在那兩到三天而已。,ZYiw9BrO8J8,3,"Personally, I think that the only way for PC Home to win MOMO is that PC Home discounts are more and cheaper than MOMO and slower logistics. This buyer is acceptable.Most of them are still poor in those two to three days"
